,time,photovoltaic_current,wind_speed,battery_current,battery_voltage,temperature,humidity
2276,682800.0,-0.78,2.86,-27.26,8.4,54.87,70.45
2277,683100.0,-0.46,3.09,-27.45,8.4,54.84,70.18
2278,683400.0,-0.4,3.38,-27.34,8.4,54.77,68.52
2279,683700.0,-0.42,3.58,-27.2,8.4,54.7,67.31
2280,684000.0,-0.48,3.56,-27.22,8.4,54.63,67.86
2281,684300.0,-0.54,3.54,-27.24,8.4,54.56,68.41
2282,684600.0,-0.6,3.52,-27.25,8.4,54.5,68.96
2283,684900.0,-0.67,3.5,-27.27,8.4,54.43,69.51
2284,685200.0,-0.73,3.48,-27.28,8.4,54.36,70.05
2285,685500.0,-0.79,3.46,-27.3,8.4,54.29,70.6
2286,685800.0,-0.31,4.48,-27.31,8.39,54.31,70.54
2287,686100.0,-0.56,6.49,-27.4,8.39,54.2,71.41
2288,686400.0,-0.21,4.61,-27.59,8.39,54.03,71.56
2289,686700.0,-0.25,4.69,-27.55,8.39,53.91,72.16
2290,687000.0,-0.28,4.77,-27.52,8.4,53.78,72.77
2291,687300.0,-0.3,4.56,-27.4,8.4,53.67,73.31
2292,687600.0,-0.31,3.54,-27.01,8.39,53.6,73.66
2293,687900.0,-0.46,4.1,-27.26,8.4,53.47,73.94
2294,688200.0,-0.59,4.58,-27.49,8.4,53.34,74.23
2295,688500.0,-0.43,3.22,-27.33,8.39,53.21,74.79
2296,688800.0,-0.44,3.96,-27.46,8.39,53.1,75.69
2297,689100.0,-0.62,3.35,-27.4,8.39,53.0,76.76
2298,689400.0,-0.11,3.96,-27.3,8.39,52.88,77.16
2299,689700.0,-0.36,3.31,-27.3,8.39,52.81,77.15
2300,690000.0,-0.59,3.0,-27.1,8.38,52.75,76.89
2301,690300.0,-0.34,3.11,-27.27,8.39,52.73,76.66
2302,690600.0,-0.36,3.07,-27.36,8.39,52.65,76.99
2303,690900.0,-0.43,3.01,-27.43,8.39,52.55,77.43
2304,691200.0,-0.5,2.94,-27.5,8.39,52.45,77.87
2305,691500.0,-0.45,3.01,-27.4,8.39,52.37,77.81
2306,691800.0,-0.4,3.05,-27.3,8.39,52.29,77.76
2307,692100.0,-0.4,1.73,-27.35,8.39,52.18,78.55
2308,692400.0,-0.5,2.62,-27.6,8.38,52.01,79.13
2309,692700.0,-0.4,3.18,-27.62,8.39,51.89,79.66
2310,693000.0,-0.4,2.94,-27.5,8.39,51.78,79.42
2311,693300.0,-0.44,2.75,-27.46,8.39,51.67,80.69
2312,693600.0,-0.48,2.56,-27.42,8.38,51.56,81.95
2313,693900.0,-0.46,2.67,-27.44,8.38,51.48,82.09
2314,694200.0,-0.4,3.0,-27.5,8.38,51.42,81.47
2315,694500.0,-0.65,2.94,-27.5,8.38,51.33,82.12
2316,694800.0,-0.75,2.77,-27.55,8.38,51.28,82.53
2317,695100.0,-0.47,3.39,-27.22,8.38,51.4,81.78
2318,695400.0,-0.3,3.01,-27.3,8.39,51.55,80.79
2319,695700.0,-0.6,2.71,-27.32,8.38,51.57,81.19
2320,696000.0,-0.44,2.65,-27.37,8.38,51.52,81.24
2321,696300.0,-0.29,2.66,-27.4,8.38,51.45,81.54
2322,696600.0,-0.24,2.91,-27.4,8.38,51.22,83.04
2323,696900.0,-0.2,3.3,-27.4,8.38,50.97,84.37
2324,697200.0,-0.39,2.89,-27.4,8.38,50.74,84.48
2325,697500.0,-0.43,2.54,-27.4,8.38,50.79,84.32
2326,697800.0,-0.3,2.54,-27.4,8.38,51.04,84.03
2327,698100.0,-0.5,3.23,-27.35,8.38,51.06,85.23
2328,698400.0,-0.5,3.18,-27.27,8.39,51.03,85.2
2329,698700.0,-0.53,3.16,-27.23,8.39,51.01,85.02
2330,699000.0,-0.72,3.37,-27.42,8.38,50.97,83.99
2331,699300.0,-0.59,2.75,-27.5,8.37,50.99,82.79
2332,699600.0,-0.49,2.83,-27.46,8.37,50.88,83.32
2333,699900.0,-0.4,2.91,-27.43,8.38,50.77,83.86
2334,700200.0,-0.31,3.0,-27.4,8.38,50.66,84.39
2335,700500.0,-0.56,2.64,-27.73,8.36,50.57,84.26
2336,700800.0,-0.52,2.11,-27.9,8.37,50.53,84.26
2337,701100.0,-0.63,2.57,-27.23,8.37,50.5,85.37
2338,701400.0,-0.7,2.49,-27.3,8.37,50.34,87.39
2339,701700.0,-0.64,2.18,-27.24,8.37,50.26,88.65
2340,702000.0,-0.58,2.14,-27.23,8.37,50.19,89.56
2341,702300.0,-0.53,2.7,-27.33,8.37,50.11,89.87
2342,702600.0,-0.51,3.11,-27.41,8.37,49.97,90.41
2343,702900.0,-0.55,3.22,-27.45,8.37,49.67,91.42
2344,703200.0,-0.58,3.33,-27.48,8.37,49.38,92.43
2345,703500.0,-0.6,3.31,-27.48,8.37,49.33,92.19
2346,703800.0,-0.6,3.17,-27.43,8.37,49.5,90.76
2347,704100.0,-0.6,3.02,-27.39,8.37,49.67,89.34
2348,704400.0,-0.6,2.87,-27.34,8.37,49.84,87.91
2349,704700.0,-0.57,2.75,-27.33,8.37,50.0,86.57
2350,705000.0,-0.36,2.88,-27.46,8.37,50.13,85.58
2351,705300.0,-0.38,3.19,-27.36,8.36,50.24,84.72
2352,705600.0,-0.46,3.51,-27.3,8.37,50.32,84.7
2353,705900.0,-0.34,3.67,-27.3,8.37,50.3,84.35
2354,706200.0,-0.41,2.75,-27.3,8.37,50.24,85.12
2355,706500.0,-0.66,1.89,-27.3,8.37,50.15,85.54
2356,706800.0,-0.83,1.94,-27.28,8.37,50.09,85.55
2357,707100.0,-0.58,2.8,-27.22,8.36,50.1,86.78
2358,707400.0,-0.56,2.77,-27.26,8.36,49.99,87.1
2359,707700.0,-0.6,2.58,-27.24,8.37,49.88,87.09
2360,708000.0,-0.6,2.66,-27.16,8.37,49.78,88.8
2361,708300.0,-0.57,2.69,-27.11,8.36,49.64,91.06
2362,708600.0,-0.43,2.11,-27.33,8.35,49.43,90.26
2363,708900.0,-0.52,2.0,-27.38,8.35,49.58,89.67
2364,709200.0,-0.55,1.9,-27.35,8.35,49.72,89.2
2365,709500.0,-0.57,1.8,-27.33,8.36,49.87,88.72
2366,709800.0,-0.6,1.7,-27.3,8.36,50.02,88.25
2367,710100.0,-0.58,2.43,-27.23,8.36,49.91,88.74
2368,710400.0,-0.55,2.76,-27.3,8.37,49.77,89.05
2369,710700.0,-0.51,3.09,-27.38,8.37,49.64,89.35
2370,711000.0,-0.48,2.95,-27.38,8.37,49.55,89.84
2371,711300.0,-0.45,2.56,-27.35,8.36,49.5,90.42
2372,711600.0,-0.42,2.18,-27.32,8.35,49.44,91.0
2373,711900.0,-0.38,2.0,-27.34,8.35,49.28,91.7
2374,712200.0,-0.33,2.1,-27.44,8.35,48.99,92.56
2375,712500.0,-0.36,2.35,-27.39,8.35,48.89,92.8
2376,712800.0,-0.51,2.81,-27.14,8.35,49.04,92.24
2377,713100.0,-0.6,3.12,-27.03,8.35,49.12,92.06
2378,713400.0,-0.6,3.24,-27.09,8.35,49.1,92.4
2379,713700.0,-0.6,3.36,-27.15,8.35,49.08,92.74
2380,714000.0,-0.6,3.48,-27.21,8.35,49.06,93.07
2381,714300.0,-0.6,3.6,-27.28,8.35,49.04,93.41
2382,714600.0,-0.68,3.1,-27.22,8.35,49.11,92.73
2383,714900.0,-0.45,2.12,-27.12,8.35,49.11,92.79
2384,715200.0,-0.34,1.89,-27.18,8.35,49.02,93.38
2385,715500.0,-0.23,1.65,-27.23,8.35,48.94,93.97
2386,715800.0,-0.12,1.42,-27.29,8.35,48.85,94.55
2387,716100.0,-0.3,3.46,-27.5,8.35,48.87,95.67
2388,716400.0,-0.3,3.0,-27.5,8.35,48.58,96.83
2389,716700.0,-0.3,2.54,-27.5,8.35,48.28,97.98
2390,717000.0,-0.48,2.55,-27.23,8.35,48.41,97.52
2391,717300.0,-0.35,2.57,-27.4,8.35,48.43,97.26
2392,717600.0,-0.23,2.6,-27.56,8.34,48.46,97.01
2393,717900.0,-0.3,3.5,-27.4,8.35,48.4,96.52
2394,718200.0,0.49,2.75,-27.41,8.35,48.41,96.22
2395,718500.0,1.69,2.76,-27.43,8.35,48.45,95.87
2396,718800.0,2.89,2.77,-27.44,8.35,48.49,95.52
2397,719100.0,4.08,2.78,-27.46,8.35,48.53,95.16
2398,719400.0,5.28,2.79,-27.48,8.35,48.57,94.81
2399,719700.0,6.48,2.8,-27.49,8.35,48.61,94.45
2400,720000.0,8.47,2.11,0.09,8.35,48.68,94.45
2401,720300.0,10.15,2.23,0.03,8.34,48.77,95.64
2402,720600.0,12.33,2.48,-27.64,8.34,48.83,95.12
2403,720900.0,18.67,1.68,-1.33,8.34,48.85,94.76
2404,721200.0,26.45,2.25,0.22,8.34,48.87,94.24
2405,721500.0,33.07,2.35,0.95,8.35,48.94,95.84
2406,721800.0,39.25,2.16,6.34,8.35,48.93,95.52
2407,722100.0,45.73,2.26,12.71,8.36,48.9,95.01
2408,722400.0,52.18,2.49,19.08,8.36,48.88,94.83
2409,722700.0,57.55,2.22,24.57,8.37,48.89,96.03
2410,723000.0,63.29,2.33,29.94,8.37,48.97,96.01
2411,723300.0,69.91,2.69,36.15,8.37,49.12,95.71
2412,723600.0,77.19,2.3,43.79,8.37,49.2,96.29
2413,723900.0,84.69,2.6,51.51,8.38,49.31,95.14
2414,724200.0,92.11,2.23,58.91,8.38,49.45,94.4
2415,724500.0,100.26,2.27,62.25,8.39,49.65,93.98
2416,724800.0,108.41,2.32,65.6,8.39,49.84,93.57
2417,725100.0,116.57,2.37,68.94,8.4,50.04,93.15
2418,725400.0,124.79,2.39,71.1,8.4,50.24,92.46
2419,725700.0,133.52,2.23,64.05,8.39,50.46,89.66
2420,726000.0,141.83,2.58,57.39,8.39,50.67,89.93
2421,726300.0,149.74,3.44,51.11,8.39,50.85,93.17
2422,726600.0,158.61,3.26,45.88,8.4,50.97,92.55
2423,726900.0,167.59,2.88,41.44,8.4,51.11,90.95
2424,727200.0,172.57,2.41,38.36,8.4,51.21,87.96
2425,727500.0,173.92,2.53,35.09,8.4,51.3,87.61
2426,727800.0,175.27,2.65,31.81,8.4,51.39,87.27
2427,728100.0,176.61,2.77,28.54,8.41,51.48,86.92
2428,728400.0,177.96,2.89,25.27,8.41,51.57,86.57
2429,728700.0,179.3,3.01,21.99,8.41,51.66,86.23
2430,729000.0,182.83,2.99,19.76,8.41,51.83,85.52
2431,729300.0,188.68,2.83,18.65,8.41,52.08,84.43
2432,729600.0,194.53,2.66,17.55,8.4,52.34,83.34
2433,729900.0,200.38,2.5,16.44,8.4,52.59,82.24
2434,730200.0,261.41,3.43,14.24,8.41,52.92,81.17
2435,730500.0,265.04,2.94,12.63,8.41,53.45,79.36
2436,730800.0,267.04,3.23,11.33,8.41,54.05,78.41
2437,731100.0,271.91,2.41,10.47,8.41,54.45,77.27
2438,731400.0,280.56,2.84,9.16,8.41,54.5,76.35
2439,731700.0,260.54,3.44,8.58,8.41,54.7,75.0
2440,732000.0,293.33,2.51,5.99,8.41,54.92,72.21
2441,732300.0,266.99,2.94,5.91,8.41,55.03,72.92
2442,732600.0,257.94,2.96,4.9,8.41,55.15,72.12
2443,732900.0,266.81,2.95,3.47,8.41,55.54,71.05
2444,733200.0,283.58,2.98,1.9,8.41,56.06,69.96
2445,733500.0,300.34,3.0,0.33,8.41,56.59,68.87
2446,733800.0,310.88,2.93,-0.15,8.41,56.76,66.57
2447,734100.0,314.56,2.69,-5.11,8.41,57.0,65.8
2448,734400.0,318.23,2.46,-10.06,8.41,57.25,65.04
2449,734700.0,320.61,2.31,-13.79,8.41,57.55,64.25
2450,735000.0,319.04,2.43,-13.76,8.41,58.06,63.38
2451,735300.0,317.47,2.54,-13.72,8.41,58.57,62.52
2452,735600.0,318.09,2.72,-13.72,8.41,59.12,61.39
2453,735900.0,321.46,2.96,-13.76,8.41,59.74,59.92
2454,736200.0,324.77,3.16,-13.8,8.41,60.36,58.61
2455,736500.0,332.18,2.8,-13.8,8.41,60.8,57.99
2456,736800.0,338.08,2.55,-13.8,8.42,61.17,56.19
2457,737100.0,345.75,2.71,-13.8,8.42,61.04,56.53
2458,737400.0,353.42,2.87,-13.8,8.41,60.92,56.87
2459,737700.0,362.98,3.42,-13.74,8.42,60.91,57.49
2460,738000.0,359.42,2.46,-13.97,8.41,61.1,55.61
2461,738300.0,343.87,2.28,-13.91,8.41,61.34,55.08
2462,738600.0,328.32,2.1,-13.85,8.41,61.59,54.55
2463,738900.0,331.54,2.52,-13.91,8.41,61.85,54.11
2464,739200.0,340.55,2.92,-13.97,8.41,62.37,53.5
2465,739500.0,337.35,2.89,-13.92,8.41,62.93,52.8
2466,739800.0,335.73,2.84,-13.99,8.42,63.33,51.95
2467,740100.0,337.36,3.87,-13.76,8.41,64.22,51.13
2468,740400.0,339.01,3.49,-13.94,8.41,64.37,50.39
2469,740700.0,337.26,4.24,-13.89,8.41,63.73,49.04
2470,741000.0,337.39,3.64,-13.88,8.41,63.6,49.67
2471,741300.0,339.69,2.6,-13.98,8.42,63.83,50.31
2472,741600.0,343.1,3.12,-13.93,8.42,63.99,49.76
2473,741900.0,346.76,3.99,-13.85,8.41,64.14,48.95
2474,742200.0,350.1,4.09,-13.9,8.41,64.14,47.86
2475,742500.0,335.6,3.8,-13.99,8.41,64.3,47.11
2476,742800.0,310.31,3.92,-13.97,8.41,64.68,46.81
2477,743100.0,285.02,4.05,-13.95,8.42,65.07,46.52
2478,743400.0,259.73,4.17,-13.93,8.42,65.45,46.23
2479,743700.0,234.44,4.3,-13.91,8.42,65.83,45.93
2480,744000.0,232.52,4.27,-13.87,8.42,65.9,45.02
2481,744300.0,263.77,4.03,-13.81,8.42,65.5,43.24
2482,744600.0,315.76,3.01,-13.8,8.42,65.44,44.68
2483,744900.0,309.23,3.04,-13.88,8.41,65.67,45.1
2484,745200.0,247.48,2.87,-13.7,8.42,66.11,44.53
2485,745500.0,234.99,2.96,-13.74,8.42,66.1,44.57
2486,745800.0,222.49,3.06,-13.77,8.42,66.09,44.62
2487,746100.0,210.0,3.15,-13.81,8.42,66.08,44.66
2488,746400.0,197.51,3.24,-13.84,8.42,66.07,44.71
2489,746700.0,185.02,3.33,-13.88,8.43,66.06,44.75
2490,747000.0,172.53,3.43,-13.91,8.43,66.05,44.79
2491,747300.0,160.04,3.52,-13.95,8.43,66.04,44.84
2492,747600.0,147.55,3.61,-13.99,8.43,66.03,44.88
2493,747900.0,235.89,2.52,-13.77,8.41,66.07,45.13
2494,748200.0,257.31,2.77,-13.75,8.41,66.81,44.61
2495,748500.0,234.88,3.59,-13.8,8.41,67.64,43.82
2496,748800.0,168.97,4.22,-13.8,8.41,68.08,42.97
2497,749100.0,103.92,4.31,-13.8,8.41,68.39,42.34
2498,749400.0,64.27,4.22,-10.72,8.41,68.54,42.26
2499,749700.0,62.71,3.85,-3.04,8.41,68.44,43.02
2500,750000.0,60.95,3.68,-4.4,8.42,68.1,42.0
2501,750300.0,58.32,4.42,-12.4,8.41,67.86,41.93
2502,750600.0,57.88,3.99,-13.8,8.41,67.68,42.34
2503,750900.0,57.98,3.28,-13.55,8.42,67.52,42.85
2504,751200.0,59.43,3.22,-13.6,8.42,67.32,42.4
2505,751500.0,61.22,3.32,-13.72,8.42,67.12,41.69
2506,751800.0,58.04,3.26,-14.1,8.41,67.17,42.86
2507,752100.0,61.45,3.58,-13.98,8.41,67.89,40.74
2508,752400.0,65.77,4.18,-13.9,8.42,68.39,41.34
2509,752700.0,79.61,4.47,-13.75,8.42,67.94,41.05
2510,753000.0,93.51,4.76,-13.6,8.43,67.49,40.76
2511,753300.0,86.46,4.14,-13.83,8.41,67.41,41.25
2512,753600.0,74.08,4.63,-13.7,8.41,67.49,41.06
2513,753900.0,60.91,4.67,-13.9,8.41,67.38,40.85
2514,754200.0,68.93,4.61,-13.72,8.42,67.22,40.81
2515,754500.0,80.81,4.55,-13.76,8.42,66.85,40.75
2516,754800.0,92.68,4.5,-13.8,8.42,66.47,40.7
2517,755100.0,88.7,3.63,-13.85,8.42,67.03,40.01
2518,755400.0,84.56,2.75,-13.9,8.42,67.59,39.32
2519,755700.0,76.89,3.55,-13.94,8.42,67.58,39.37
2520,756000.0,69.19,4.36,-13.98,8.42,67.57,39.43
2521,756300.0,77.98,4.5,-13.9,8.42,67.35,39.17
2522,756600.0,81.6,4.83,-13.9,8.42,67.32,38.93
2523,756900.0,86.9,4.45,-13.8,8.42,67.06,39.23
2524,757200.0,85.82,3.85,-13.75,8.42,66.91,39.76
2525,757500.0,78.84,3.56,-13.7,8.42,67.03,39.96
2526,757800.0,74.04,3.38,-14.54,8.42,66.94,40.08
2527,758100.0,65.52,3.52,-17.01,8.42,66.66,40.19
2528,758400.0,57.01,3.66,-19.47,8.42,66.39,40.3
2529,758700.0,48.5,3.8,-21.93,8.42,66.12,40.4
2530,759000.0,39.99,3.94,-24.4,8.42,65.85,40.51
2531,759300.0,31.47,4.08,-26.86,8.42,65.58,40.62
2532,759600.0,29.74,4.02,-19.16,8.42,65.71,40.46
2533,759900.0,29.92,3.9,-8.61,8.42,65.95,40.23
2534,760200.0,30.1,3.78,1.95,8.42,66.18,40.01
2535,760500.0,31.58,3.36,-11.15,8.42,65.92,40.13
2536,760800.0,32.06,4.81,1.2,8.43,65.94,40.91
2537,761100.0,30.47,4.57,0.52,8.43,65.65,41.55
2538,761400.0,28.79,4.25,-0.18,8.43,65.36,42.18
2539,761700.0,27.12,3.92,-0.88,8.42,65.07,42.82
2540,762000.0,25.44,3.6,-1.58,8.42,64.78,43.45
2541,762300.0,24.17,4.29,-9.1,8.43,64.76,43.8
2542,762600.0,22.72,4.26,-21.9,8.43,64.46,44.49
2543,762900.0,22.54,3.64,-25.29,8.43,64.2,44.75
2544,763200.0,22.19,4.32,-12.86,8.43,64.23,44.6
2545,763500.0,21.57,4.26,-2.62,8.43,64.25,44.42
2546,763800.0,19.57,3.58,-2.61,8.42,64.22,44.33
2547,764100.0,17.4,3.56,-27.41,8.42,64.24,44.63
2548,764400.0,15.56,3.14,-27.37,8.43,64.12,45.02
2549,764700.0,13.11,2.92,-27.3,8.43,64.14,45.28
2550,765000.0,10.48,3.4,-27.34,8.43,64.16,45.41
2551,765300.0,8.62,3.51,-27.44,8.42,63.93,45.71
2552,765600.0,6.87,3.14,-27.5,8.41,63.72,45.92
2553,765900.0,5.06,3.15,-27.33,8.41,63.67,46.08
2554,766200.0,3.24,3.18,-27.15,8.41,63.62,46.24
2555,766500.0,1.62,3.17,-27.03,8.41,63.55,46.42
2556,766800.0,1.09,2.94,-27.22,8.41,63.39,46.76
2557,767100.0,0.56,2.72,-27.4,8.41,63.22,47.09
2558,767400.0,0.03,2.49,-27.59,8.41,63.06,47.42
2559,767700.0,-0.32,1.96,-27.52,8.41,62.95,47.57
2560,768000.0,-0.4,2.17,-27.66,8.41,62.87,47.73
2561,768300.0,-0.4,2.64,-27.86,8.41,62.8,47.89
2562,768600.0,-0.31,2.82,-27.66,8.41,62.76,48.51
2563,768900.0,-0.49,2.39,-27.39,8.41,62.61,49.26
2564,769200.0,-0.39,2.65,-27.29,8.41,62.43,49.39
2565,769500.0,-0.33,2.85,-27.2,8.41,62.22,49.67
2566,769800.0,-0.51,2.73,-27.2,8.41,61.84,50.91
2567,770100.0,-0.47,2.51,-27.23,8.41,61.17,51.63
2568,770400.0,-0.22,2.23,-27.28,8.41,60.25,51.92
2569,770700.0,-0.23,2.58,-27.39,8.41,60.04,51.85
2570,771000.0,-0.36,2.96,-27.46,8.41,60.36,51.79
2571,771300.0,-0.4,2.83,-27.37,8.41,60.41,52.07
2572,771600.0,-0.59,3.23,-27.3,8.41,60.39,52.09
2573,771900.0,-0.56,4.22,-27.36,8.4,60.03,52.67
2574,772200.0,-0.52,3.24,-27.36,8.41,59.83,52.52
2575,772500.0,-0.39,3.33,-27.23,8.4,59.7,52.26
2576,772800.0,-0.57,3.72,-27.29,8.41,59.53,52.3
2577,773100.0,-0.54,3.64,-27.27,8.41,59.33,52.66
2578,773400.0,-0.5,3.56,-27.25,8.41,59.13,53.03
2579,773700.0,-0.47,3.48,-27.23,8.41,58.92,53.39
2580,774000.0,-0.43,3.4,-27.22,8.41,58.72,53.75
2581,774300.0,-0.43,3.2,-27.26,8.41,58.53,53.87
2582,774600.0,-0.47,2.97,-27.4,8.4,58.56,53.64
2583,774900.0,-0.43,3.11,-27.4,8.4,58.64,54.02
2584,775200.0,-0.41,3.31,-27.4,8.4,58.62,54.56
2585,775500.0,-0.45,3.66,-27.4,8.4,58.41,55.41
2586,775800.0,-0.48,4.01,-27.4,8.4,58.2,56.27
2587,776100.0,-0.63,3.58,-27.4,8.4,58.06,56.81
2588,776400.0,-0.74,2.8,-27.36,8.39,58.01,57.04
2589,776700.0,-0.56,3.01,-27.24,8.39,57.93,57.29
2590,777000.0,-0.51,3.34,-27.4,8.39,57.81,57.74
2591,777300.0,-0.56,2.95,-27.4,8.4,57.66,58.2
2592,777600.0,-0.59,2.66,-27.42,8.4,57.53,58.62
2593,777900.0,-0.55,2.61,-27.49,8.4,57.48,58.94
2594,778200.0,-0.52,2.56,-27.56,8.4,57.43,59.26
2595,778500.0,-0.38,2.78,-27.48,8.39,57.35,59.74
2596,778800.0,-0.59,2.43,-27.57,8.4,57.06,60.39
2597,779100.0,-0.56,2.27,-27.46,8.4,56.99,60.63
2598,779400.0,-0.54,2.11,-27.35,8.39,56.92,60.86
2599,779700.0,-0.51,1.94,-27.24,8.39,56.84,61.1
2600,780000.0,-0.5,2.33,-27.37,8.4,56.66,62.11
2601,780300.0,-0.5,2.45,-27.35,8.39,56.25,62.52
2602,780600.0,-0.48,2.51,-27.31,8.39,55.9,62.84
2603,780900.0,-0.39,2.62,-27.35,8.39,55.78,63.33
2604,781200.0,-0.31,2.73,-27.39,8.39,55.65,63.82
2605,781500.0,-0.21,2.59,-27.3,8.39,55.63,64.25
2606,781800.0,-0.31,2.37,-27.35,8.39,55.5,64.74
2607,782100.0,-0.43,2.16,-27.4,8.39,55.38,65.2
2608,782400.0,-0.55,2.65,-27.24,8.39,55.28,65.78
2609,782700.0,-0.5,3.25,-27.15,8.39,55.1,66.38
2610,783000.0,-0.5,3.78,-27.26,8.39,54.85,66.76
2611,783300.0,-0.5,4.31,-27.36,8.39,54.6,67.14
2612,783600.0,-0.58,3.28,-27.32,8.39,54.31,67.61
2613,783900.0,-0.44,3.09,-27.41,8.39,54.2,68.05
2614,784200.0,-0.62,3.01,-27.46,8.39,54.2,67.99
2615,784500.0,-0.5,3.32,-27.4,8.39,54.06,68.35
2616,784800.0,-0.5,3.22,-27.4,8.39,53.52,70.85
2617,785100.0,-0.3,3.01,-27.49,8.39,53.59,71.19
2618,785400.0,-0.3,3.29,-27.24,8.39,53.48,71.62
2619,785700.0,-0.5,3.78,-27.4,8.38,53.45,72.02
2620,786000.0,-0.5,2.43,-27.34,8.38,53.47,71.48
2621,786300.0,-0.5,2.47,-27.21,8.38,53.49,71.57
2622,786600.0,-0.5,2.45,-27.24,8.38,53.42,72.08
2623,786900.0,-0.5,2.44,-27.26,8.38,53.36,72.58
2624,787200.0,-0.5,2.42,-27.29,8.38,53.29,73.09
2625,787500.0,-0.55,2.43,-27.33,8.38,53.17,73.66
2626,787800.0,-0.68,2.47,-27.39,8.38,52.99,74.32
2627,788100.0,-0.55,2.18,-27.25,8.38,53.05,74.07
2628,788400.0,-0.44,2.3,-27.15,8.38,53.09,73.89
2629,788700.0,-0.6,4.16,-27.4,8.37,52.87,74.71
2630,789000.0,-0.44,3.04,-27.4,8.37,52.84,74.57
2631,789300.0,-0.56,3.21,-27.53,8.37,52.76,74.95
2632,789600.0,-0.33,2.93,-27.57,8.38,52.41,76.6
2633,789900.0,-0.45,3.22,-27.45,8.37,52.08,77.61
2634,790200.0,-0.5,3.0,-27.42,8.37,51.95,78.18
2635,790500.0,-0.5,2.46,-27.47,8.37,51.96,78.48
2636,790800.0,-0.48,2.03,-27.47,8.37,51.96,78.64
2637,791100.0,-0.38,2.1,-27.32,8.38,51.98,78.3
2638,791400.0,-0.4,2.46,-27.25,8.38,52.02,77.93
2639,791700.0,-0.6,2.22,-27.33,8.37,52.03,78.69
2640,792000.0,-0.6,2.34,-27.4,8.37,51.95,78.74
2641,792300.0,-0.6,2.99,-27.4,8.37,52.04,78.43
2642,792600.0,-0.55,2.49,-27.35,8.37,51.9,78.68
2643,792900.0,-0.5,1.97,-27.3,8.38,51.75,78.95
2644,793200.0,-0.53,2.19,-27.3,8.38,51.59,79.54
2645,793500.0,-0.55,2.42,-27.3,8.37,51.43,80.13
2646,793800.0,-0.58,2.65,-27.3,8.37,51.27,80.72
2647,794100.0,-0.6,2.78,-27.3,8.37,51.16,81.14
2648,794400.0,-0.6,2.74,-27.3,8.37,51.13,81.26
2649,794700.0,-0.6,2.69,-27.3,8.37,51.09,81.37
2650,795000.0,-0.6,2.64,-27.3,8.37,51.06,81.49
2651,795300.0,-0.6,2.48,-27.3,8.37,51.05,81.49
2652,795600.0,-0.6,2.12,-27.3,8.37,51.09,81.3
2653,795900.0,-0.57,2.08,-27.33,8.37,51.12,81.3
2654,796200.0,-0.5,2.43,-27.4,8.37,51.09,81.87
2655,796500.0,-0.46,2.13,-27.49,8.36,50.93,82.81
2656,796800.0,-0.66,2.53,-27.28,8.37,50.97,82.23
2657,797100.0,-0.33,2.95,-27.37,8.37,50.99,82.03
2658,797400.0,-0.38,2.94,-27.32,8.36,50.81,82.76
2659,797700.0,-0.34,2.87,-27.36,8.37,50.67,83.01
2660,798000.0,-0.37,2.71,-27.36,8.37,50.55,83.36
2661,798300.0,-0.49,2.41,-27.27,8.36,50.43,83.96
2662,798600.0,-0.59,2.17,-27.2,8.36,50.31,84.61
2663,798900.0,-0.48,2.36,-27.2,8.36,50.2,85.66
2664,799200.0,-0.37,2.54,-27.2,8.36,50.1,86.7
2665,799500.0,-0.34,2.51,-27.22,8.36,49.96,87.72
2666,799800.0,-0.46,2.03,-27.28,8.36,49.76,88.69
2667,800100.0,-0.41,2.14,-27.39,8.36,49.76,88.69
2668,800400.0,-0.29,2.5,-27.51,8.35,49.84,88.31
2669,800700.0,-0.25,2.7,-27.54,8.35,49.9,87.94
2670,801000.0,-0.4,2.57,-27.34,8.36,49.92,87.62
2671,801300.0,-0.35,2.11,-27.39,8.36,49.93,87.19
2672,801600.0,-0.16,1.7,-27.66,8.36,49.93,86.93
2673,801900.0,-0.27,2.1,-27.58,8.36,49.91,87.08
2674,802200.0,-0.38,2.5,-27.49,8.36,49.89,87.24
2675,802500.0,-0.49,2.9,-27.41,8.36,49.87,87.39
2676,802800.0,-0.5,2.73,-27.36,8.36,49.77,87.75
2677,803100.0,-0.8,3.38,-27.16,8.35,49.71,87.86
2678,803400.0,-0.43,2.78,-27.32,8.36,49.48,88.54
2679,803700.0,-0.47,2.43,-27.51,8.36,49.27,89.21
2680,804000.0,-0.46,2.41,-27.54,8.36,49.2,89.38
2681,804300.0,-0.17,2.55,-27.42,8.35,49.27,89.09
2682,804600.0,0.13,2.65,-27.3,8.35,49.33,88.84
2683,804900.0,0.54,2.39,-27.3,8.35,49.26,89.06
2684,805200.0,1.22,1.58,-27.3,8.35,49.14,90.0
2685,805500.0,3.03,1.88,-27.3,8.35,49.07,90.46
2686,805800.0,4.85,2.18,-27.3,8.35,49.0,90.93
2687,806100.0,6.71,2.43,-27.3,8.35,48.92,91.39
2688,806400.0,9.19,2.45,-27.26,8.35,48.88,91.6
2689,806700.0,12.06,2.65,-10.07,8.36,48.95,91.37
2690,807000.0,16.21,2.29,0.28,8.36,49.02,91.09
2691,807300.0,20.67,2.45,0.22,8.36,49.11,90.43
2692,807600.0,25.13,2.61,0.16,8.36,49.2,89.76
