,time,photovoltaic_current,wind_speed,battery_current,battery_voltage,temperature,humidity
1138,341400.0,-0.87,2.77,-27.61,8.42,57.74,68.22
1139,341700.0,-0.72,2.85,-27.6,8.42,57.7,68.45
1140,342000.0,-0.5,3.18,-27.61,8.41,57.67,68.64
1141,342300.0,-0.5,3.87,-27.7,8.42,57.62,68.61
1142,342600.0,-0.51,3.69,-27.69,8.42,57.48,69.03
1143,342900.0,-0.52,3.51,-27.68,8.42,57.34,69.44
1144,343200.0,-0.54,3.34,-27.66,8.42,57.2,69.86
1145,343500.0,-0.55,3.16,-27.65,8.42,57.06,70.28
1146,343800.0,-0.56,2.98,-27.64,8.41,56.92,70.7
1147,344100.0,-0.57,2.81,-27.63,8.41,56.78,71.12
1148,344400.0,-0.58,2.63,-27.62,8.41,56.64,71.54
1149,344700.0,-0.59,2.45,-27.61,8.41,56.5,71.96
1150,345000.0,-0.6,2.38,-27.61,8.41,56.38,72.34
1151,345300.0,-0.62,3.05,-27.72,8.41,56.42,72.26
1152,345600.0,-0.7,2.78,-27.8,8.4,56.31,71.98
1153,345900.0,-0.7,3.31,-27.73,8.4,56.27,72.03
1154,346200.0,-0.68,3.51,-27.69,8.4,56.19,72.17
1155,346500.0,-0.63,3.35,-27.68,8.4,56.06,72.41
1156,346800.0,-0.58,3.19,-27.66,8.4,55.93,72.65
1157,347100.0,-0.53,3.02,-27.64,8.4,55.8,72.89
1158,347400.0,-0.48,2.86,-27.63,8.4,55.67,73.13
1159,347700.0,-0.43,2.7,-27.61,8.4,55.54,73.37
1160,348000.0,-0.49,2.72,-27.54,8.4,55.41,73.61
1161,348300.0,-0.67,2.97,-27.42,8.4,55.27,73.85
1162,348600.0,-0.7,2.73,-27.51,8.4,55.15,74.05
1163,348900.0,-0.7,3.54,-27.68,8.4,55.05,74.43
1164,349200.0,-0.6,3.72,-27.77,8.4,54.95,74.8
1165,349500.0,-0.68,3.37,-27.76,8.4,54.67,76.02
1166,349800.0,-0.41,3.86,-27.6,8.4,54.38,77.65
1167,350100.0,-0.6,4.15,-27.6,8.39,54.2,79.08
1168,350400.0,-0.63,3.66,-27.6,8.39,54.07,79.99
1169,350700.0,-0.56,2.79,-27.57,8.4,54.0,80.63
1170,351000.0,-0.5,3.54,-27.6,8.39,53.93,82.6
1171,351300.0,-0.5,3.87,-27.47,8.4,53.77,84.99
1172,351600.0,-0.54,4.45,-27.62,8.4,53.64,86.91
1173,351900.0,-0.72,5.12,-27.77,8.4,53.48,88.63
1174,352200.0,-0.52,4.55,-27.53,8.4,53.32,89.69
1175,352500.0,-0.5,4.5,-27.58,8.4,53.22,90.3
1176,352800.0,-0.67,4.8,-27.7,8.4,53.12,90.87
1177,353100.0,-0.72,4.99,-27.83,8.4,53.04,91.28
1178,353400.0,-0.5,4.99,-27.85,8.4,52.96,91.51
1179,353700.0,-0.5,5.19,-27.72,8.39,52.85,92.19
1180,354000.0,-0.57,3.62,-27.67,8.39,52.8,92.32
1181,354300.0,-0.5,3.83,-27.8,8.4,52.74,92.59
1182,354600.0,-0.6,2.62,-27.8,8.38,52.61,93.14
1183,354900.0,-0.6,3.57,-27.75,8.39,52.44,93.93
1184,355200.0,-0.6,4.52,-27.7,8.4,52.27,94.73
1185,355500.0,-0.6,5.66,-27.62,8.38,52.11,95.51
1186,355800.0,-0.5,4.83,-27.65,8.38,51.98,95.98
1187,356100.0,-0.55,4.44,-27.75,8.38,51.86,96.4
1188,356400.0,-0.7,4.79,-27.7,8.39,51.75,96.93
1189,356700.0,-0.7,4.41,-27.58,8.38,51.63,97.44
1190,357000.0,-0.67,4.29,-27.5,8.38,51.52,97.97
1191,357300.0,-0.6,4.57,-27.5,8.38,51.43,98.51
1192,357600.0,-0.53,4.85,-27.5,8.38,51.34,99.06
1193,357900.0,-0.72,6.03,-27.62,8.39,51.25,99.45
1194,358200.0,-0.8,5.43,-27.7,8.39,51.16,99.94
1195,358500.0,-0.88,4.83,-27.78,8.38,51.07,100.43
1196,358800.0,-0.75,4.67,-27.8,8.38,51.06,100.54
1197,359100.0,-0.59,4.65,-27.79,8.38,51.07,100.56
1198,359400.0,-0.53,4.68,-27.73,8.38,51.06,100.6
1199,359700.0,-0.5,4.83,-27.7,8.38,51.02,100.76
1200,360000.0,-0.5,5.04,-27.7,8.38,50.95,100.99
1201,360300.0,-0.5,5.26,-27.7,8.38,50.88,101.23
1202,360600.0,-0.5,5.48,-27.7,8.38,50.81,101.47
1203,360900.0,-0.52,4.86,-27.68,8.38,50.69,101.95
1204,361200.0,-0.56,5.49,-27.64,8.38,50.61,102.32
1205,361500.0,-0.59,6.12,-27.61,8.38,50.53,102.68
1206,361800.0,-0.59,4.33,-27.7,8.38,50.48,103.04
1207,362100.0,-0.57,4.56,-27.63,8.38,50.38,103.46
1208,362400.0,-0.53,4.88,-27.56,8.38,50.28,103.9
1209,362700.0,-0.52,5.15,-27.48,8.38,50.19,104.26
1210,363000.0,-0.47,4.73,-27.57,8.38,50.18,104.17
1211,363300.0,-0.44,4.31,-27.66,8.37,50.18,104.18
1212,363600.0,-0.64,4.08,-27.54,8.38,50.14,104.34
1213,363900.0,-0.7,3.66,-27.69,8.38,50.07,104.55
1214,364200.0,-0.7,5.16,-27.61,8.38,50.03,104.65
1215,364500.0,-0.7,6.65,-27.52,8.37,50.0,104.75
1216,364800.0,-0.56,5.8,-27.59,8.37,49.94,105.04
1217,365100.0,-0.4,4.27,-27.68,8.38,49.88,105.3
1218,365400.0,-0.44,4.06,-27.61,8.37,49.88,105.07
1219,365700.0,-0.58,4.08,-27.64,8.37,49.87,105.19
1220,366000.0,-0.72,4.1,-27.66,8.37,49.85,105.32
1221,366300.0,-0.86,4.11,-27.69,8.37,49.83,105.44
1222,366600.0,-0.79,3.84,-27.77,8.37,49.81,105.44
1223,366900.0,-0.64,3.45,-27.87,8.38,49.78,105.39
1224,367200.0,-0.78,4.31,-27.82,8.37,49.75,105.53
1225,367500.0,-0.99,3.96,-27.59,8.37,49.7,105.72
1226,367800.0,-0.94,4.35,-27.54,8.37,49.66,105.9
1227,368100.0,-0.89,4.68,-27.51,8.37,49.63,106.06
1228,368400.0,-0.83,4.52,-27.57,8.38,49.61,106.02
1229,368700.0,-0.76,4.39,-27.6,8.38,49.58,106.07
1230,369000.0,-0.69,4.3,-27.6,8.37,49.54,106.21
1231,369300.0,-0.62,4.21,-27.6,8.36,49.5,106.35
1232,369600.0,-0.62,4.26,-27.63,8.36,49.47,106.44
1233,369900.0,-0.64,4.38,-27.68,8.36,49.43,106.51
1234,370200.0,-0.66,4.5,-27.72,8.36,49.4,106.58
1235,370500.0,-0.68,4.61,-27.77,8.36,49.36,106.65
1236,370800.0,-0.69,4.42,-27.79,8.36,49.34,106.68
1237,371100.0,-0.64,3.42,-27.74,8.36,49.35,106.62
1238,371400.0,-0.87,3.47,-27.7,8.36,49.36,106.6
1239,371700.0,-0.4,2.63,-27.99,8.36,49.35,106.37
1240,372000.0,-0.35,2.99,-27.79,8.37,49.32,106.51
1241,372300.0,-0.18,3.33,-27.6,8.37,49.3,106.65
1242,372600.0,1.79,3.37,-27.61,8.37,49.3,106.62
1243,372900.0,3.76,3.41,-27.62,8.37,49.3,106.6
1244,373200.0,5.73,3.45,-27.64,8.37,49.3,106.58
1245,373500.0,7.7,3.49,-27.65,8.37,49.3,106.55
1246,373800.0,9.67,3.53,-27.66,8.37,49.3,106.53
1247,374100.0,11.64,3.57,-27.67,8.37,49.3,106.51
1248,374400.0,13.61,3.61,-27.68,8.37,49.3,106.48
1249,374700.0,15.58,3.65,-27.7,8.37,49.3,106.46
1250,375000.0,19.83,3.71,-23.14,8.37,49.34,106.3
1251,375300.0,25.38,3.78,-15.97,8.37,49.41,106.06
1252,375600.0,30.93,3.85,-8.8,8.37,49.47,105.82
1253,375900.0,36.48,3.92,-1.63,8.38,49.54,105.58
1254,376200.0,42.02,3.99,5.54,8.38,49.6,105.34
1255,376500.0,47.57,4.06,12.71,8.38,49.67,105.1
1256,376800.0,53.22,3.8,19.84,8.38,49.74,104.83
1257,377100.0,60.71,3.8,27.37,8.38,49.84,104.36
1258,377400.0,68.23,3.92,35.52,8.39,49.95,104.05
1259,377700.0,75.92,4.05,43.0,8.39,50.07,103.66
1260,378000.0,83.7,4.21,50.26,8.39,50.19,103.22
1261,378300.0,91.47,4.38,57.51,8.4,50.31,102.79
1262,378600.0,99.25,4.54,64.77,8.4,50.43,102.35
1263,378900.0,107.02,4.7,71.97,8.4,50.55,101.91
1264,379200.0,113.75,5.3,63.66,8.41,50.73,101.3
1265,379500.0,120.83,5.72,56.9,8.41,50.86,100.74
1266,379800.0,127.99,6.09,50.52,8.41,50.98,100.19
1267,380100.0,135.15,6.47,44.14,8.41,51.1,99.64
1268,380400.0,142.38,6.33,41.12,8.41,51.27,99.01
1269,380700.0,149.62,6.19,38.11,8.41,51.44,98.37
1270,381000.0,156.85,6.06,35.11,8.41,51.62,97.74
1271,381300.0,164.08,5.92,32.1,8.41,51.79,97.11
1272,381600.0,171.31,5.78,29.1,8.42,51.96,96.47
1273,381900.0,178.54,5.64,26.09,8.42,52.13,95.84
1274,382200.0,185.78,5.5,23.09,8.42,52.3,95.2
1275,382500.0,193.01,5.36,20.08,8.42,52.48,94.57
1276,382800.0,200.23,5.75,17.35,8.42,52.64,94.14
1277,383100.0,206.51,5.52,15.7,8.42,52.88,93.3
1278,383400.0,213.8,6.5,14.14,8.42,53.14,92.12
1279,383700.0,219.46,5.58,11.49,8.42,53.41,91.09
1280,384000.0,224.97,4.19,9.2,8.42,53.66,90.21
1281,384300.0,231.49,4.59,8.62,8.42,53.85,89.38
1282,384600.0,238.01,4.99,8.04,8.42,54.03,88.56
1283,384900.0,243.85,5.2,7.01,8.42,54.27,87.67
1284,385200.0,249.46,5.35,5.84,8.42,54.53,86.76
1285,385500.0,255.08,5.5,4.67,8.42,54.79,85.86
1286,385800.0,260.7,5.64,3.49,8.42,55.05,84.95
1287,386100.0,265.84,5.09,2.52,8.42,55.29,84.13
1288,386400.0,270.83,4.29,1.62,8.42,55.53,83.33
1289,386700.0,275.82,3.5,0.71,8.42,55.77,82.54
1290,387000.0,280.81,3.23,0.2,8.42,56.04,81.63
1291,387300.0,285.8,3.39,0.01,8.42,56.32,80.61
1292,387600.0,290.66,4.22,-4.92,8.42,56.67,79.73
1293,387900.0,295.21,4.67,-13.65,8.42,56.99,78.71
1294,388200.0,298.54,4.56,-14.23,8.42,57.23,77.98
1295,388500.0,301.78,4.42,-14.25,8.42,57.47,77.27
1296,388800.0,305.03,4.28,-14.28,8.42,57.71,76.56
1297,389100.0,308.3,4.12,-14.29,8.42,57.96,75.81
1298,389400.0,311.63,3.93,-14.24,8.42,58.22,75.0
1299,389700.0,314.96,3.73,-14.2,8.42,58.49,74.19
1300,390000.0,317.61,5.52,-14.07,8.42,58.87,73.07
1301,390300.0,320.28,4.22,-13.91,8.42,59.14,72.28
1302,390600.0,323.32,3.95,-13.96,8.43,59.37,71.61
1303,390900.0,326.36,3.68,-14.0,8.43,59.59,70.93
1304,391200.0,327.84,5.25,-14.03,8.42,59.79,69.99
1305,391500.0,328.76,5.11,-14.18,8.42,60.0,69.26
1306,391800.0,331.44,4.34,-14.12,8.43,60.26,68.0
1307,392100.0,333.04,4.17,-14.07,8.43,60.62,66.92
1308,392400.0,334.22,4.24,-14.04,8.42,61.0,65.93
1309,392700.0,335.4,4.3,-14.0,8.42,61.39,64.93
1310,393000.0,336.87,3.97,-14.11,8.43,61.48,64.66
1311,393300.0,336.58,4.84,-14.04,8.42,61.6,64.26
1312,393600.0,337.02,3.72,-14.0,8.42,62.04,63.13
1313,393900.0,338.13,3.7,-14.04,8.42,62.18,62.44
1314,394200.0,339.23,3.67,-14.08,8.43,62.33,61.74
1315,394500.0,339.91,3.89,-14.08,8.43,62.51,61.12
1316,394800.0,339.63,4.64,-14.02,8.43,62.78,60.64
1317,395100.0,339.35,5.4,-13.96,8.42,63.06,60.17
1318,395400.0,339.33,5.4,-13.95,8.42,63.3,59.48
1319,395700.0,338.73,3.68,-14.08,8.42,63.47,58.37
1320,396000.0,336.93,3.99,-14.06,8.42,63.72,57.9
1321,396300.0,335.12,4.3,-14.04,8.42,63.98,57.44
1322,396600.0,333.32,4.62,-14.02,8.42,64.23,56.97
1323,396900.0,331.51,4.93,-13.99,8.42,64.49,56.5
1324,397200.0,329.71,5.24,-13.97,8.42,64.74,56.03
1325,397500.0,327.9,5.55,-13.95,8.42,64.99,55.57
1326,397800.0,326.1,5.86,-13.93,8.42,65.25,55.1
1327,398100.0,324.29,6.18,-13.9,8.42,65.5,54.63
1328,398400.0,321.91,5.65,-14.09,8.42,65.54,53.88
1329,398700.0,319.45,5.02,-14.29,8.42,65.55,53.11
1330,399000.0,317.02,4.64,-14.35,8.42,65.55,52.94
1331,399300.0,314.62,4.51,-14.25,8.42,65.54,53.4
1332,399600.0,310.01,4.15,-14.24,8.42,65.88,52.89
1333,399900.0,305.61,3.81,-14.16,8.42,66.57,51.59
1334,400200.0,304.65,4.05,-13.93,8.43,66.91,51.09
1335,400500.0,300.84,4.19,-13.99,8.43,66.94,50.83
1336,400800.0,297.04,4.32,-14.04,8.43,66.97,50.56
1337,401100.0,293.23,4.46,-14.1,8.43,67.0,50.3
1338,401400.0,289.43,4.6,-14.16,8.43,67.03,50.03
1339,401700.0,286.06,4.82,-14.16,8.43,67.18,49.54
1340,402000.0,283.81,5.23,-14.04,8.42,67.63,48.46
1341,402300.0,275.8,4.8,-14.04,8.42,67.62,48.17
1342,402600.0,261.12,4.03,-14.1,8.43,67.42,48.23
1343,402900.0,202.5,3.83,-14.07,8.43,67.53,48.05
1344,403200.0,143.89,3.63,-14.04,8.44,67.64,47.87
1345,403500.0,85.28,3.43,-14.01,8.44,67.75,47.69
1346,403800.0,54.44,3.53,-14.05,8.44,67.69,47.66
1347,404100.0,53.69,3.96,-14.15,8.43,67.45,47.79
1348,404400.0,52.35,4.18,-10.79,8.42,67.45,47.6
1349,404700.0,50.35,4.18,-3.64,8.43,67.72,47.06
1350,405000.0,49.1,4.57,-5.54,8.43,68.04,46.5
1351,405300.0,48.9,5.11,-12.75,8.44,68.25,46.16
1352,405600.0,49.26,4.95,-7.86,8.44,67.98,46.49
1353,405900.0,49.61,4.79,-2.97,8.43,67.72,46.82
1354,406200.0,49.8,4.8,-1.75,8.43,67.55,46.96
1355,406500.0,49.8,5.02,-4.6,8.43,67.5,46.89
1356,406800.0,49.8,5.24,-7.45,8.43,67.44,46.83
1357,407100.0,49.8,5.46,-10.31,8.43,67.38,46.76
1358,407400.0,49.8,5.68,-13.16,8.43,67.33,46.69
1359,407700.0,46.74,5.34,-14.14,8.43,67.47,46.62
1360,408000.0,42.81,4.77,-14.21,8.43,67.71,46.47
1361,408300.0,47.3,4.82,-14.38,8.43,68.05,45.27
1362,408600.0,52.81,5.26,-14.33,8.43,68.07,45.14
1363,408900.0,54.0,5.01,-14.3,8.43,67.97,45.29
1364,409200.0,52.95,4.39,-14.3,8.42,67.84,45.51
1365,409500.0,56.17,4.08,-14.29,8.42,67.75,45.63
1366,409800.0,61.54,3.93,-14.28,8.42,67.7,45.7
1367,410100.0,66.9,3.77,-14.26,8.42,67.65,45.78
1368,410400.0,72.26,3.62,-14.25,8.42,67.59,45.85
1369,410700.0,77.62,3.47,-14.23,8.42,67.54,45.92
1370,411000.0,82.99,3.31,-14.22,8.42,67.48,46.0
1371,411300.0,88.35,3.16,-14.2,8.42,67.43,46.07
1372,411600.0,82.3,3.48,-14.25,8.42,67.29,46.25
1373,411900.0,75.78,3.81,-14.14,8.43,67.1,46.62
1374,412200.0,69.26,4.14,-14.03,8.43,66.91,46.99
1375,412500.0,62.73,4.46,-13.92,8.44,66.72,47.36
1376,412800.0,56.12,4.57,-12.12,8.43,66.62,47.44
1377,413100.0,47.84,4.57,-8.01,8.43,66.41,47.59
1378,413400.0,39.56,4.57,-3.9,8.43,66.2,47.74
1379,413700.0,31.29,4.57,0.21,8.43,65.99,47.89
1380,414000.0,34.59,4.64,-7.16,8.44,65.94,47.99
1381,414300.0,37.12,4.63,-11.74,8.44,65.86,48.1
1382,414600.0,31.68,4.35,-2.43,8.44,65.65,48.26
1383,414900.0,28.14,5.83,0.91,8.44,65.46,48.57
1384,415200.0,25.91,5.65,0.93,8.44,65.3,48.69
1385,415500.0,23.69,5.47,0.96,8.43,65.13,48.8
1386,415800.0,21.47,5.29,0.98,8.43,64.97,48.92
1387,416100.0,19.66,5.2,1.09,8.43,64.79,49.16
1388,416400.0,19.11,5.37,1.44,8.43,64.53,49.76
1389,416700.0,18.42,5.28,-1.3,8.43,64.27,50.33
1390,417000.0,17.3,4.41,-13.45,8.44,63.97,50.8
1391,417300.0,16.18,3.54,-25.6,8.44,63.68,51.28
1392,417600.0,15.1,3.73,-23.75,8.44,63.47,51.52
1393,417900.0,14.04,4.11,-19.3,8.43,63.28,51.73
1394,418200.0,12.98,4.5,-14.85,8.43,63.1,51.93
1395,418500.0,11.92,4.89,-10.4,8.43,62.91,52.14
1396,418800.0,10.86,5.27,-5.95,8.42,62.72,52.34
1397,419100.0,9.8,5.66,-1.51,8.42,62.54,52.54
1398,419400.0,8.68,5.83,0.98,8.42,62.34,52.8
1399,419700.0,7.49,5.72,0.94,8.42,62.13,53.11
1400,420000.0,6.3,5.6,0.91,8.42,61.92,53.42
1401,420300.0,5.11,5.49,0.87,8.42,61.71,53.73
1402,420600.0,3.92,5.38,0.83,8.42,61.5,54.04
1403,420900.0,2.8,5.24,-3.3,8.42,61.3,54.36
1404,421200.0,1.92,5.04,-21.11,8.42,61.1,54.7
1405,421500.0,0.91,5.26,-27.98,8.42,60.89,54.88
1406,421800.0,0.49,4.79,-27.9,8.42,60.73,55.13
1407,422100.0,0.07,4.33,-27.81,8.42,60.56,55.38
1408,422400.0,-0.13,4.5,-27.83,8.42,60.39,55.79
1409,422700.0,-0.28,4.81,-27.86,8.42,60.23,56.23
1410,423000.0,-0.44,5.11,-27.89,8.42,60.06,56.68
1411,423300.0,-0.58,5.06,-27.9,8.41,59.9,57.12
1412,423600.0,-0.7,4.79,-27.9,8.41,59.75,57.55
1413,423900.0,-0.77,4.52,-27.89,8.4,59.6,57.94
1414,424200.0,-0.65,4.27,-27.82,8.41,59.49,58.18
1415,424500.0,-0.52,4.03,-27.76,8.41,59.37,58.42
1416,424800.0,-0.4,3.77,-27.7,8.42,59.25,58.67
1417,425100.0,-0.41,2.19,-27.5,8.41,59.14,59.17
1418,425400.0,-0.45,3.01,-27.5,8.41,59.01,59.48
1419,425700.0,-0.49,3.82,-27.5,8.41,58.89,59.8
1420,426000.0,-0.7,4.9,-27.7,8.41,58.73,60.16
1421,426300.0,-0.78,4.6,-27.62,8.41,58.6,60.48
1422,426600.0,-0.87,4.3,-27.53,8.4,58.48,60.79
1423,426900.0,-0.75,4.47,-27.61,8.4,58.37,61.12
1424,427200.0,-0.5,4.96,-27.8,8.41,58.27,61.45
1425,427500.0,-0.5,4.73,-27.77,8.41,58.15,61.79
1426,427800.0,-0.5,4.49,-27.74,8.41,58.02,62.14
1427,428100.0,-0.5,4.26,-27.72,8.41,57.9,62.48
1428,428400.0,-0.6,4.31,-27.76,8.41,57.78,62.77
1429,428700.0,-0.78,4.57,-27.88,8.41,57.69,62.99
1430,429000.0,-0.7,3.9,-27.75,8.41,57.58,63.2
1431,429300.0,-0.62,3.22,-27.63,8.41,57.47,63.41
1432,429600.0,-0.6,3.14,-27.7,8.41,57.35,63.78
1433,429900.0,-0.6,3.94,-27.86,8.4,57.28,63.89
1434,430200.0,-0.61,4.18,-27.87,8.4,57.19,64.15
1435,430500.0,-0.63,4.25,-27.83,8.4,57.08,64.45
1436,430800.0,-0.65,4.33,-27.79,8.41,56.98,64.75
1437,431100.0,-0.67,4.4,-27.76,8.41,56.87,65.06
1438,431400.0,-0.69,4.48,-27.72,8.41,56.77,65.36
1439,431700.0,-0.59,4.39,-27.81,8.41,56.67,65.59
1440,432000.0,-0.41,4.19,-27.99,8.4,56.59,65.76
1441,432300.0,-0.6,3.34,-27.67,8.41,56.43,66.17
1442,432600.0,-0.6,4.06,-27.62,8.4,56.28,66.6
1443,432900.0,-0.33,3.53,-27.87,8.4,56.11,67.0
1444,433200.0,-0.49,3.53,-27.71,8.4,55.98,67.4
1445,433500.0,-0.46,3.47,-27.7,8.4,55.87,67.67
1446,433800.0,-0.42,3.41,-27.7,8.4,55.77,67.92
1447,434100.0,-0.39,3.34,-27.7,8.4,55.67,68.18
1448,434400.0,-0.35,3.28,-27.7,8.4,55.57,68.44
1449,434700.0,-0.31,3.22,-27.7,8.4,55.47,68.69
1450,435000.0,-0.55,3.16,-27.64,8.4,55.4,68.83
1451,435300.0,-0.7,3.36,-27.74,8.4,55.36,68.99
1452,435600.0,-0.65,3.07,-27.66,8.4,55.34,69.05
1453,435900.0,-0.6,2.66,-27.52,8.4,55.32,69.09
1454,436200.0,-0.6,3.04,-27.69,8.4,55.28,69.22
1455,436500.0,-0.57,3.18,-27.57,8.4,54.99,70.06
1456,436800.0,-0.77,3.33,-27.85,8.4,54.68,70.9
1457,437100.0,-0.64,3.54,-27.64,8.39,54.49,71.54
1458,437400.0,-0.45,4.16,-27.58,8.4,54.37,72.15
1459,437700.0,-0.38,3.41,-27.68,8.4,54.2,72.79
1460,438000.0,-0.31,2.67,-27.79,8.4,54.03,73.44
1461,438300.0,-0.46,3.19,-27.7,8.4,53.93,73.97
1462,438600.0,-0.64,3.82,-27.59,8.39,53.84,74.5
1463,438900.0,-0.77,3.82,-27.56,8.39,53.74,74.99
1464,439200.0,-0.46,2.85,-27.76,8.39,53.65,75.5
1465,439500.0,-0.49,3.88,-27.74,8.39,53.58,75.9
1466,439800.0,-0.42,3.67,-27.79,8.4,53.62,75.84
1467,440100.0,-0.54,3.33,-27.54,8.4,53.72,75.24
1468,440400.0,-0.59,3.22,-27.68,8.4,53.79,75.04
1469,440700.0,-0.7,2.68,-27.6,8.39,53.71,75.7
1470,441000.0,-0.73,2.64,-27.57,8.39,53.66,75.64
1471,441300.0,-0.77,2.59,-27.53,8.4,53.61,75.57
1472,441600.0,-0.8,2.55,-27.5,8.4,53.56,75.51
1473,441900.0,-0.67,2.67,-27.59,8.39,53.33,76.32
1474,442200.0,-0.52,2.8,-27.69,8.38,53.09,77.25
1475,442500.0,-0.54,2.96,-27.66,8.38,52.9,78.06
1476,442800.0,-0.59,3.12,-27.61,8.39,52.71,78.85
1477,443100.0,-0.59,3.48,-27.63,8.39,52.61,79.46
1478,443400.0,-0.57,3.87,-27.66,8.39,52.51,80.04
1479,443700.0,-0.56,4.25,-27.69,8.39,52.42,80.62
1480,444000.0,-0.54,4.64,-27.72,8.38,52.33,81.19
1481,444300.0,-0.52,5.03,-27.75,8.38,52.23,81.77
1482,444600.0,-0.51,5.41,-27.78,8.38,52.14,82.35
1483,444900.0,-0.42,5.24,-27.76,8.38,52.05,82.78
1484,445200.0,-0.43,5.36,-27.57,8.38,51.98,83.11
1485,445500.0,-0.57,4.9,-27.57,8.38,51.96,83.28
1486,445800.0,-0.4,3.86,-27.6,8.39,51.89,83.55
1487,446100.0,-0.45,3.28,-27.76,8.38,51.77,84.16
1488,446400.0,-0.75,4.1,-27.52,8.38,51.65,84.83
1489,446700.0,-0.69,5.08,-27.79,8.38,51.56,85.44
1490,447000.0,-0.6,3.86,-27.62,8.38,51.52,85.6
1491,447300.0,-0.6,3.91,-27.7,8.38,51.5,85.72
1492,447600.0,-0.55,3.58,-27.75,8.38,51.43,86.0
1493,447900.0,-0.5,3.31,-27.81,8.38,51.36,86.3
1494,448200.0,-0.74,3.72,-27.82,8.38,51.27,86.75
1495,448500.0,-0.71,3.76,-27.77,8.38,51.22,87.08
1496,448800.0,-0.6,3.81,-27.73,8.38,51.18,87.41
1497,449100.0,-0.49,3.85,-27.7,8.38,51.15,87.74
1498,449400.0,-0.53,4.17,-27.66,8.38,51.07,88.04
1499,449700.0,-0.6,3.47,-27.7,8.38,51.04,88.29
1500,450000.0,-0.53,2.82,-27.66,8.38,50.99,88.58
1501,450300.0,-0.65,3.47,-27.47,8.37,50.93,89.03
1502,450600.0,-0.67,3.98,-27.49,8.37,50.84,89.51
1503,450900.0,-0.62,4.41,-27.64,8.37,50.74,90.02
1504,451200.0,-0.55,3.57,-27.55,8.38,50.68,90.29
1505,451500.0,-0.5,3.14,-27.8,8.37,50.64,90.55
1506,451800.0,-0.39,3.26,-27.69,8.37,50.54,91.09
1507,452100.0,-0.29,3.37,-27.59,8.38,50.43,91.63
1508,452400.0,-0.25,3.56,-27.49,8.38,50.34,92.13
1509,452700.0,-0.5,4.05,-27.43,8.38,50.28,92.43
1510,453000.0,-0.5,3.74,-27.64,8.37,50.24,92.87
1511,453300.0,-0.5,3.5,-27.82,8.36,50.21,93.1
1512,453600.0,-0.5,3.4,-27.86,8.36,50.13,93.37
1513,453900.0,-0.5,3.4,-27.8,8.36,50.03,93.67
1514,454200.0,-0.38,4.3,-27.75,8.37,49.99,94.11
1515,454500.0,-0.44,3.51,-27.65,8.37,49.88,94.55
1516,454800.0,-0.6,3.7,-27.7,8.37,49.82,94.82
1517,455100.0,-0.6,4.24,-27.7,8.36,49.77,95.03
1518,455400.0,-0.6,4.06,-27.7,8.36,49.73,95.24
1519,455700.0,-0.6,3.87,-27.7,8.37,49.68,95.45
1520,456000.0,-0.62,3.74,-27.69,8.37,49.64,95.62
1521,456300.0,-0.75,3.88,-27.65,8.37,49.62,95.62
1522,456600.0,-0.87,4.02,-27.61,8.36,49.6,95.61
1523,456900.0,-0.71,3.43,-27.5,8.37,49.5,96.26
1524,457200.0,-0.58,4.55,-27.88,8.37,49.37,96.84
1525,457500.0,-0.64,3.34,-27.7,8.37,49.32,96.96
1526,457800.0,-0.53,3.23,-27.63,8.36,49.3,96.92
1527,458100.0,-0.59,2.84,-27.88,8.36,49.31,96.82
1528,458400.0,-0.46,3.05,-27.69,8.36,49.3,96.6
1529,458700.0,-0.21,2.45,-27.6,8.36,49.37,96.41
1530,459000.0,0.4,2.71,-27.6,8.36,49.32,96.67
1531,459300.0,1.04,3.01,-27.6,8.36,49.27,96.95
1532,459600.0,1.77,3.51,-27.63,8.36,49.22,97.29
1533,459900.0,4.11,3.82,-27.7,8.37,49.13,97.76
1534,460200.0,7.25,3.51,-27.77,8.36,49.12,97.78
1535,460500.0,11.89,3.41,-23.2,8.36,49.16,97.78
1536,460800.0,16.97,3.42,-16.88,8.36,49.2,97.87
1537,461100.0,22.05,3.44,-10.55,8.36,49.23,97.97
1538,461400.0,27.13,3.45,-4.22,8.36,49.27,98.06
1539,461700.0,32.96,3.46,0.34,8.36,49.31,98.06
1540,462000.0,38.9,3.65,5.86,8.37,49.35,97.93
1541,462300.0,45.11,3.3,12.03,8.37,49.38,98.02
1542,462600.0,51.34,3.56,18.34,8.38,49.44,97.99
1543,462900.0,58.27,3.3,25.27,8.38,49.49,98.05
1544,463200.0,65.24,3.12,32.23,8.38,49.54,98.08
1545,463500.0,72.61,3.61,39.5,8.38,49.62,97.89
1546,463800.0,79.99,4.1,46.76,8.39,49.7,97.7
1547,464100.0,87.54,4.41,54.17,8.39,49.8,97.41
1548,464400.0,95.51,4.32,61.89,8.4,49.93,96.85
1549,464700.0,103.49,4.48,70.27,8.4,50.09,96.25
1550,465000.0,110.7,4.49,71.28,8.41,50.24,95.72
1551,465300.0,118.51,4.26,62.31,8.41,50.42,94.96
1552,465600.0,126.3,4.31,56.72,8.41,50.59,94.24
1553,465900.0,134.1,4.35,51.12,8.41,50.77,93.51
1554,466200.0,141.89,4.39,45.52,8.41,50.94,92.79
1555,466500.0,149.69,4.43,39.93,8.41,51.12,92.06
